monitoring_location,monitoring_sublocation,monitoring_station,year,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,layer_collection_start_depth,layer_collection_end_depth,activity_media_name,laboratory_sample_id,site,collect_date,julian,alk,cond,doc,no2,no3,partc,partn,partp,ph,srsi,tdn,tdp,dic,partfe,ca,cl,fe,k,mg,mn,sodium,so4,chla,o2,spec1,nh3,tds,tss,turbidity,a254,e2_e3,e2_e4,s275_295,s350_400,sr,suva
239,LA,CB,2019,20190904,NA,epi,0,5,Lake Water,2019090402-01,239_LA_CB__epi,2019-09-04,247,153,NA,719,1.4,2.7,523,52,2,6.73,2.258,256,2.8,146,NA,2.42,0.24,0,0.36,0.61,0,0.95,1.69,3.47,NA,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,NA,epi,0,6.5,Lake Water,2019090403-01,373_LA_CB__epi,2019-09-04,247,168.6,NA,393,0.7,1,435,32,2,6.858,0.521,208,2.8,169,NA,2.54,0.2,0,0.36,0.57,0,0.66,1.38,1.74,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,NA,meta,7,11,Lake Water,2019090403-02,373_LA_CB__meta,2019-09-04,247,NA,NA,351,0.8,1.8,572,55,3,6.723,0.567,191,2.8,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,5,m,NA,NA,Lake Water,2019090403-03,373_LA_CB_5_m,2019-09-04,247,166.4,NA,384,0.6,2,423,29,2,7.032,0.522,198,3,172,NA,2.49,0.2,0,0.34,0.54,0,0.63,1.38,1.55,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,15,m,NA,NA,Lake Water,2019090403-05,373_LA_CB_15_m,2019-09-04,247,170,NA,339,0.6,65.4,290,28,24,6.386,0.931,212,3,427,NA,2.64,0.2,0,0.35,0.57,0,0.64,1.46,1.45,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,20,m,NA,NA,Lake Water,2019090403-06,373_LA_CB_20_m,2019-09-04,247,274,NA,347,1.4,5.7,1505,168,27,6.25,1.712,842,9.1,823,NA,2.99,0.22,1.11,0.37,0.59,0.5414,0.65,1.37,1.64,NA,NA,627.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190904,10,m,NA,NA,Lake Water,2019090403-07,373_LA_CB_10_m,2019-09-04,247,180.6,NA,328,0.5,1.2,562,56,3,6.432,0.653,184,3.3,277,NA,2.65,0.21,0,0.34,0.57,0,0.63,1.47,3.51,NA,NA,13.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,LA,CB,2019,20190909,NA,epi,0,4.25,Lake Water,2019090902-01,442_LA_CB__epi,2019-09-09,252,124,NA,589,1,2,404,34,0,6.838,0.679,242,2.8,124,NA,1.71,0.19,0,0.27,0.66,0,0.57,1.16,1.42,NA,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,LA,CB,2019,20190909,NA,epi,0,4.25,Lake Water,2019090902-03,442_LA_CB__epi,2019-09-09,252,124.4,NA,586,1,20.9,411,37,1,6.83,0.681,245,2.8,121,NA,1.71,0.19,0,0.29,0.66,0,0.57,1.15,1.87,NA,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,LA,CB,2019,20190909,NA,meta,4.75,8,Lake Water,2019090902-02,442_LA_CB__meta,2019-09-09,252,NA,NA,584,0.9,3.1,464,49,2,6.461,0.628,248,3,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,EIF,2019,20190910,NA,NA,NA,NA,Stream Water,2019091002-01,239__EIF__,2019-09-10,253,315,38,1745,3.4,15.4,440,29,4,6.287,6.434,579,15.7,415,NA,4.84,0.22,0.79,0.6,1.28,0.0224,1.63,0.77,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NEIF,2019,20190910,NA,NA,NA,NA,Stream Water,2019091002-02,239__NEIF__,2019-09-10,253,0,40.5,4179,6.6,0.4,449,27,3,3.93,4.642,716,10.8,285,NA,2.02,0.15,0.72,0.24,0.67,0.0223,0.88,0.1,NA,NA,NA,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NWIF,2019,20190910,NA,NA,NA,NA,Stream Water,2019091002-03,239__NWIF__,2019-09-10,253,40.6,19.5,1952,3,10.5,205,24,2,4.921,5.924,516,9.4,368,NA,1.78,0.25,0.54,0.07,0.48,0,0.84,0.66,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,OF,2019,20190910,NA,NA,NA,NA,Stream Water,2019091002-04,239__OF__,2019-09-10,253,142.8,22,708,0.8,1.8,663,66,3,6.872,2.178,238,3,137,NA,2.21,0.25,0,0.35,0.61,0,0.92,1.79,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,LA,CB,2019,20190911,NA,epi,0,6,Lake Water,2019091103-01,626_LA_CB__epi,2019-09-11,254,115.8,NA,468,1.7,32.6,382,33,2,6.69,NA,245,3.1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,LA,CB,2019,20190911,NA,epi,0,6,Lake Water,2019091103-02,626_LA_CB__epi,2019-09-11,254,110.4,NA,461,1.4,0.9,359,36,3,6.674,NA,241,3.3,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190916,NA,epi,0,7,Lake Water,2019091602-01,373_LA_CB__epi,2019-09-16,259,166.8,NA,394,0.8,0.5,467,45,2,6.849,0.512,225,1.3,174,NA,2.48,0.17,0,0.35,0.54,0,0.64,1.27,1.99,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190916,NA,epi,0,7,Lake Water,2019091602-03,373_LA_CB__epi,2019-09-16,259,164.2,NA,376,0.9,1.6,448,33,2,6.851,0.515,251,1.3,178,NA,2.49,0.17,0,0.35,0.55,0,0.64,1.26,1.89,NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,LA,CB,2019,20190916,NA,meta,7.5,12,Lake Water,2019091602-02,373_LA_CB__meta,2019-09-16,259,NA,NA,354,0.9,1,520,46,3,6.688,0.574,212,1.3,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,2019,20190917,NA,epi,0,3,Lake Water,2019091705-01,227____epi,2019-09-17,260,61,NA,970,1.6,0.6,2991,321,43,6.042,0.569,391,8.2,67,0,1.24,0.17,0.07,0.2,0.39,0,0.67,0.62,16.68,NA,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,EIF,2019,20190917,NA,NA,NA,NA,Stream Water,2019091706-01,239__EIF__,2019-09-17,260,164.4,29.4,2286,3.3,1.5,256,17,2,5.724,5.555,775,11.9,304,NA,3.68,0.15,0.76,0.37,0.91,0.0164,1.34,0.78,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NEIF,2019,20190917,NA,NA,NA,NA,Stream Water,2019091706-02,239__NEIF__,2019-09-17,260,0,40.5,3791,5.5,0.3,283,21,2,3.896,3.736,753,7.7,298,NA,1.75,0.15,0.61,0.24,0.57,0.0182,0.85,0.11,NA,NA,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NWIF,2019,20190917,NA,NA,NA,NA,Stream Water,2019091706-03,239__NWIF__,2019-09-17,260,16,21.1,1940,2.6,1.6,180,13,1,4.607,4.486,569,5.4,298,NA,1.66,0.21,0.4,0.05,0.45,0,0.77,1.11,NA,NA,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,OF,2019,20190917,NA,NA,NA,NA,Stream Water,2019091706-06,239__OF__,2019-09-17,260,145.8,24,715,1.5,0.8,518,47,3,6.809,2.114,269,1.8,140,NA,2.32,0.21,0,0.35,0.62,0,0.93,1.6,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
